path,relative_path,filename,valid_filename,hash,channels,sample_rate,sample_width,frame_count,duration_sec,error,modality,vocal_channel,emotion_code,emotion_name,target_class,intensity,statement,repetition,actor,clean_path,clean_relative,clean_sample_rate,clean_channels,balanced_path,balanced_relative
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_02\03-01-03-02-02-02-02.wav,audio_speech_actors_01-24/Actor_02/03-01-03-02-02-02-02.wav,03-01-03-02-02-02-02.wav,True,75f3cad1daff94a6f2cce62ef8df27ccaecb6d91,1,48000,2,185785,3.870521,,03,01,03,happy,happy,02,02,02,02,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-02-02-02.wav,happy/03-01-03-02-02-02-02.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-02-02-02.wav,happy/03-01-03-02-02-02-02.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_02\03-01-03-01-02-01-02.wav,audio_speech_actors_01-24/Actor_02/03-01-03-01-02-01-02.wav,03-01-03-01-02-01-02.wav,True,3f8263c16dcbfff563704e07abb26fe5aa0248c1,1,48000,2,180981,3.770437,,03,01,03,happy,happy,01,02,01,02,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-01-02-01-02.wav,happy/03-01-03-01-02-01-02.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-01-02-01-02.wav,happy/03-01-03-01-02-01-02.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-03-02-01-01-08.wav,audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav,03-01-03-02-01-01-08.wav,True,e3c5b0a5f69cbdc46a3337949199e1674019f3d5,1,48000,2,180980,3.770417,,03,01,03,happy,happy,02,01,01,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-01-01-08.wav,happy/03-01-03-02-01-01-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-01-01-08.wav,happy/03-01-03-02-01-01-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,True,4388192109c7f220c26de85d550c3011308844e7,1,48000,2,166566,3.470125,,03,01,03,happy,happy,01,02,02,14,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-01-02-02-14.wav,happy/03-01-03-01-02-02-14.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-01-02-02-14.wav,happy/03-01-03-01-02-02-14.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_24\03-01-03-01-02-01-24.wav,audio_speech_actors_01-24/Actor_24/03-01-03-01-02-01-24.wav,03-01-03-01-02-01-24.wav,True,a224e16ef1d7ead5002c2dd18497f7bb130a08d7,1,48000,2,168168,3.5035,,03,01,03,happy,happy,01,02,01,24,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-01-02-01-24.wav,happy/03-01-03-01-02-01-24.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-01-02-01-24.wav,happy/03-01-03-01-02-01-24.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_18\03-01-03-01-01-01-18.wav,audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,03-01-03-01-01-01-18.wav,True,df58cf18b60ec67d91f14627ec11fec635d1f8af,1,48000,2,163363,3.403396,,03,01,03,happy,happy,01,01,01,18,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-01-01-01-18.wav,happy/03-01-03-01-01-01-18.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-01-01-01-18.wav,happy/03-01-03-01-01-01-18.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_07\03-01-08-01-01-01-07.wav,audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav,03-01-08-01-01-01-07.wav,True,dbd346545d7827c5d8f89af3e068c496261b9526,1,48000,2,166566,3.470125,,03,01,08,surprised,happy,01,01,01,07,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-01-01-07.wav,happy/03-01-08-01-01-01-07.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-01-01-07.wav,happy/03-01-08-01-01-01-07.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_23\03-01-08-01-02-01-23.wav,audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav,03-01-08-01-02-01-23.wav,True,29779b9c86710507f47645051842f5ea3db1aa19,1,48000,2,158558,3.303292,,03,01,08,surprised,happy,01,02,01,23,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-02-01-23.wav,happy/03-01-08-01-02-01-23.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-02-01-23.wav,happy/03-01-08-01-02-01-23.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav,03-01-03-02-02-01-22.wav,True,2e0e26dac7e3c51b962fc8501bdba82ff9dde70e,1,48000,2,176176,3.670333,,03,01,03,happy,happy,02,02,01,22,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-02-01-22.wav,happy/03-01-03-02-02-01-22.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-02-01-22.wav,happy/03-01-03-02-02-01-22.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_12\03-01-03-02-01-02-12.wav,audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav,03-01-03-02-01-02-12.wav,True,1da73f6b714fad1f8d2f480b9f2397e2bc6d7557,1,48000,2,198598,4.137458,,03,01,03,happy,happy,02,01,02,12,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-01-02-12.wav,happy/03-01-03-02-01-02-12.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-01-02-12.wav,happy/03-01-03-02-01-02-12.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_10\03-01-08-01-02-01-10.wav,audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav,03-01-08-01-02-01-10.wav,True,4d4aa244f5e9eae8f275807bf27905ae9112f9c5,1,48000,2,168168,3.5035,,03,01,08,surprised,happy,01,02,01,10,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-02-01-10.wav,happy/03-01-08-01-02-01-10.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-02-01-10.wav,happy/03-01-08-01-02-01-10.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_07\03-01-03-02-02-02-07.wav,audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,03-01-03-02-02-02-07.wav,True,fd5a349c55ba3f5f1473edd4637e716d86a83c11,1,48000,2,184184,3.837167,,03,01,03,happy,happy,02,02,02,07,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-02-02-07.wav,happy/03-01-03-02-02-02-07.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-02-02-07.wav,happy/03-01-03-02-02-02-07.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav,03-01-03-02-01-02-19.wav,True,31820616c9de68e601904e8faf92e0bda62f5a11,1,48000,2,182582,3.803792,,03,01,03,happy,happy,02,01,02,19,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-01-02-19.wav,happy/03-01-03-02-01-02-19.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-01-02-19.wav,happy/03-01-03-02-01-02-19.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-08-01-01-01-08.wav,audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav,03-01-08-01-01-01-08.wav,True,b280575d9183610b14996c7bdc534d97b12eb64f,1,48000,2,177778,3.703708,,03,01,08,surprised,happy,01,01,01,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-01-01-08.wav,happy/03-01-08-01-01-01-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-01-01-08.wav,happy/03-01-08-01-01-01-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-03-01-01-01-08.wav,audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav,03-01-03-01-01-01-08.wav,True,66b224df1b65a70a79f2aed53a18422ce0c8311b,1,48000,2,168168,3.5035,,03,01,03,happy,happy,01,01,01,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-01-01-01-08.wav,happy/03-01-03-01-01-01-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-01-01-01-08.wav,happy/03-01-03-01-01-01-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_19\03-01-08-02-02-01-19.wav,audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav,03-01-08-02-02-01-19.wav,True,3d8cac7e9e7f0657e787977719d9db5ba58b7699,1,48000,2,155356,3.236583,,03,01,08,surprised,happy,02,02,01,19,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-02-02-01-19.wav,happy/03-01-08-02-02-01-19.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-02-02-01-19.wav,happy/03-01-08-02-02-01-19.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_11\03-01-08-01-02-02-11.wav,audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav,03-01-08-01-02-02-11.wav,True,aff1894127c1402662cd07a32293451414bd304c,1,48000,2,142542,2.969625,,03,01,08,surprised,happy,01,02,02,11,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-02-02-11.wav,happy/03-01-08-01-02-02-11.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-02-02-11.wav,happy/03-01-08-01-02-02-11.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_15\03-01-08-01-01-02-15.wav,audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav,03-01-08-01-01-02-15.wav,True,b0e971e7f36dfb242b57cf5569dc2fb43f87f9ee,1,48000,2,164965,3.436771,,03,01,08,surprised,happy,01,01,02,15,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-01-02-15.wav,happy/03-01-08-01-01-02-15.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-01-02-15.wav,happy/03-01-08-01-01-02-15.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_06\03-01-03-02-02-01-06.wav,audio_speech_actors_01-24/Actor_06/03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06.wav,True,018fe23ee6a608075a4fda200b676f77a4c3ed9d,1,48000,2,171371,3.570229,,03,01,03,happy,happy,02,02,01,06,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-02-01-06.wav,happy/03-01-03-02-02-01-06.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-02-01-06.wav,happy/03-01-03-02-02-01-06.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_24\03-01-08-02-01-01-24.wav,audio_speech_actors_01-24/Actor_24/03-01-08-02-01-01-24.wav,03-01-08-02-01-01-24.wav,True,10724f279d3ef8b1b431aae3b5c34d2d93647afb,1,48000,2,188989,3.937271,,03,01,08,surprised,happy,02,01,01,24,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-02-01-01-24.wav,happy/03-01-08-02-01-01-24.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-02-01-01-24.wav,happy/03-01-08-02-01-01-24.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_22\03-01-08-01-01-01-22.wav,audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav,03-01-08-01-01-01-22.wav,True,37d57c8626220cd5bafc0026dd8f824bf689774f,1,48000,2,169770,3.536875,,03,01,08,surprised,happy,01,01,01,22,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-01-01-22.wav,happy/03-01-08-01-01-01-22.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-01-01-22.wav,happy/03-01-08-01-01-01-22.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_01\03-01-08-02-02-01-01.wav,audio_speech_actors_01-24/Actor_01/03-01-08-02-02-01-01.wav,03-01-08-02-02-01-01.wav,True,9aabeadbcc43b58b1117d741d459b32260b1c349,1,48000,2,168168,3.5035,,03,01,08,surprised,happy,02,02,01,01,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-02-02-01-01.wav,happy/03-01-08-02-02-01-01.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-02-02-01-01.wav,happy/03-01-08-02-02-01-01.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_10\03-01-03-02-02-01-10.wav,audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav,03-01-03-02-02-01-10.wav,True,e80a3ab436450bf4e9e79ad33086e4eb6e1c17b5,1,48000,2,179379,3.737062,,03,01,03,happy,happy,02,02,01,10,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-02-01-10.wav,happy/03-01-03-02-02-01-10.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-02-01-10.wav,happy/03-01-03-02-02-01-10.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-08-02-02-02-08.wav,audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav,03-01-08-02-02-02-08.wav,True,2fba089395c11f0148058aaa96870fc5201c951d,1,48000,2,185786,3.870542,,03,01,08,surprised,happy,02,02,02,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-02-02-02-08.wav,happy/03-01-08-02-02-02-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-02-02-02-08.wav,happy/03-01-08-02-02-02-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_18\03-01-03-01-02-02-18.wav,audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,03-01-03-01-02-02-18.wav,True,bfbf01cd1eccd9ff6d458824d57c75107edd478a,1,48000,2,168168,3.5035,,03,01,03,happy,happy,01,02,02,18,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-01-02-02-18.wav,happy/03-01-03-01-02-02-18.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-01-02-02-18.wav,happy/03-01-03-01-02-02-18.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_05\03-01-08-02-02-01-05.wav,audio_speech_actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,03-01-08-02-02-01-05.wav,True,ac13e993dd6f59a0f027dd0ce5171df2cf1c150e,1,48000,2,176176,3.670333,,03,01,08,surprised,happy,02,02,01,05,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-02-02-01-05.wav,happy/03-01-08-02-02-01-05.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-02-02-01-05.wav,happy/03-01-08-02-02-01-05.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_23\03-01-08-02-01-01-23.wav,audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav,03-01-08-02-01-01-23.wav,True,7d9c519e31631ec6a97414eeba59aa97840eabe6,1,48000,2,168168,3.5035,,03,01,08,surprised,happy,02,01,01,23,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-02-01-01-23.wav,happy/03-01-08-02-01-01-23.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-02-01-01-23.wav,happy/03-01-08-02-01-01-23.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_13\03-01-03-02-02-01-13.wav,audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav,03-01-03-02-02-01-13.wav,True,66a396c0af84c12b34e6f482c794516b3278c4c9,1,48000,2,161761,3.370021,,03,01,03,happy,happy,02,02,01,13,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-03-02-02-01-13.wav,happy/03-01-03-02-02-01-13.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-03-02-02-01-13.wav,happy/03-01-03-02-02-01-13.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_02\03-01-08-01-01-01-02.wav,audio_speech_actors_01-24/Actor_02/03-01-08-01-01-01-02.wav,03-01-08-01-01-01-02.wav,True,f218dfe5c7f9f27074cf7bdaebe4e39089a3b08e,1,48000,2,169769,3.536854,,03,01,08,surprised,happy,01,01,01,02,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-01-01-01-02.wav,happy/03-01-08-01-01-01-02.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-01-01-01-02.wav,happy/03-01-08-01-01-01-02.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_17\03-01-08-02-02-02-17.wav,audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav,03-01-08-02-02-02-17.wav,True,6e95d4277d24a58a078b02eb4a4b1d36e086108a,1,48000,2,169769,3.536854,,03,01,08,surprised,happy,02,02,02,17,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\happy\03-01-08-02-02-02-17.wav,happy/03-01-08-02-02-02-17.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\happy\03-01-08-02-02-02-17.wav,happy/03-01-08-02-02-02-17.wav
